Key,Value
[File: PATH-/usr/local/lib/python2.7/test/test_sunaudiodev.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/grub_legacy.pyc]->FILE_READ->[Any],3
[File: PATH-/etc/login.access]->FILE_READ->[Any],6
[File: PATH-/usr/local/share/automake-1.15/copying]->FILE_READ->[Any],2
[File: PATH-/usr/local/include/unicode/coll.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/22x22/actions/mark-location.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/imagemagick-6.9.9/modules-q16/coders/uyvy.la]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/perl5/5.24/pod/perllol.pod]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/m32rlelf_linux.xdce]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/pod/perldoc/tortf.pm]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/test_email/test__header_value_parser.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/tiff/images/info.gif]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/focusmanager.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/emacs/25.3/lisp/cedet/ede/loaddefs.el]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/nl/lc_messages/gtk30.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gcc6/include/c++/java/security/cert/crlselector.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/unix/_global]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/docbook-xsl/fo/xref.properties.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man3/feature.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/c/bdb-c_apireference.pdf]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python3.6/test/test_importlib/__main__.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/w65.xe]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/48x48/apps/accessories-dictionary.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man1/pod2man.1.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/24x24/categories/preferences-other.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/perl5/5.24/unicore/lib/inpc/na.pl]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/cedet/semantic/bovine/scm.elc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/test/test_getargs.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/bsd/_bsd_pkg]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/dh1024.pem]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/16x16/actions/list-add.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python2.7/distutils/unixccompiler.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/nxml/nxml-uchnm.elc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/fi/lc_messages/gtk30.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/docbook-xsl/fo/qanda.title.level5.properties.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/cedet/semantic/db-mode.el.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/24x24/emblems/emblem-synchronizing.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/include/polkit-1/polkit/polkitenumtypes.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/curl_multi_setopt.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/emacs/25.3/lisp/org/ob-eval.el.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/ruby/2.4/rubygems/commands/rdoc_command.rb]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/fur/lc_messages/at-spi2-core.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python3.6/test/decimaltestdata/ddand.dectest]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/16x16/apps/accessories-dictionary.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/ri/2.4/system/openssl/x509/storecontext/current_crl-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/bin/c++filt]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/event2/bufferevent_struct.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_x509_crt_get_subject_alt_name.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/keyboard_setdefaulteventhandler.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/orbit-2.0/orbit/dynamic/dynamic-defs.h]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/git-core/contrib/subtree/copying]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/oniguruma/unicode_properties]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_x509_crq_set_tlsfeatures.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/nginx/conf/nginx.conf]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/cups/templates/es/printer-deleted.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64lppc.xswe]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/smartos_nictagadm.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/curl_formfree.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf32ppcnto.xn]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/unicode/normlzr.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/xmlrpc/__pycache__/server.cpython-36.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/uv-bsd.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/zh_hk/lc_messages/at-spi2-core.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python3.6/test/test_codecencodings_tw.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/tiff/internals.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_i386_sol2.xr]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man1/json_pp.1.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/gnus/gnus-demon.el.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/test_json/__pycache__/test_dump.cpython-36.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/contextlib.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/scalable/status/network-cellular-signal-good-symbolic.svg]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/grains/esxi.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/spirit/home/*/char_encoding/unicode/uppercase_table.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/jcolorchooser.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/48x48/mimetypes/x-office-presentation.png]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/test/sample_doctest_no_docstrings.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/statistic_8c.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/colorchooser/colorselectionmodel.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/libdata/pkgconfig/python-3.6.pc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/vim/vim80/mswin.vim]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickwand/ftv2link.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python3.6/test/test_json/__pycache__/test_decode.cpython-36.opt-1.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/avro/resolver.hh]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/examples/curl/multi-double.c]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/java/zi/indian/maldives]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/32x32/emotes/face-surprise.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/locale/ru/lc_messages/pgscripts-9.5.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_x509_key_purpose_set.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/gtk-2.0/gtk/gtkprivate.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/examples/ruby24/drb/drbs-acl.rb]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/gtk-2.0/demo/changedisplay.c]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/encodings/iso8859_13.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/test/script_helper.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/256x256/emotes/face-angry.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python2.7/site-packages/babel/locale-data/lu_cd.dat]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/postgresql/conversion_create.sql]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/struct__splaytreeinfo.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/48x48/status/battery-good.png]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/tree/defaultmutabletreenode.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_alert_send_appropriate.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/perl5/5.24/mach/core/warnings.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/48x48/devices/audio-input-microphone.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/include/nettle/bignum.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/ast/lc_messages/at-spi2-core.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/sparclinux.xr]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/xclasshint.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64_sparc.xse]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/__pycache__/sre_parse.cpython-36.opt-1.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/libdata/pkgconfig/xcb-util.pc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/pod/perldiag.pod]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/gtk-doc/html/harfbuzz/harfbuzz-hb-ot-math.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/automake-1.15/am/scripts.am]->FILE_READ->[Any],3
[File: PATH-/usr/local/man/man3/curlopt_proxy_tlsauth_username.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/perl5/5.24/integer.pm]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man1/tiff2bw.1.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/solaris/_flowadm]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/x11/xmu/lookup.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/licenses/boehm-gc-7.6.4/license]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/struct__delegateinfo.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/perl5/5.24/unicore/lib/scx/takr.pl]->FILE_READ->[Any],1
[File: PATH-/usr/local/etc/asciidoc/images/icons/warning.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/gtk-doc/html/harfbuzz/style.css]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/ri/2.4/system/gem/resolver/molinillo/dependencygraph/each-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/vim/vim80/tutor/tutor.fr]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/vim/vim80/ftplugin/crm.vim]->FILE_READ->[Any],1
[File: PATH-/usr/local/bin/bdftogd]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/etc/images/low-color/readme]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man3/locale::codes::api.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/perl5/site_perl/mach/5.24/sys/syscallsubr.ph]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/struct__timer.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/include/gtk-3.0/gtk/gtksocket.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/email/generator.py]->FILE_READ->[Any],1
[Network Connect: Localhost--127.0.0.1:15438]->NET_CONNECT->[Any],1
[File: PATH-/usr/local/include/gtk-3.0/gtk/gtkcellrendererspin.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/emacs/25.3/etc/images/save.pbm]->FILE_READ->[Any],1
[File: PATH-/tmp/tmp.22eo1n]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/programmer_reference/program_faq.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/email/mime/audio.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/cxx/dbopen.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man3/params::check.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/texinfo/texinfo/convert/converter.pm]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/c/envset_lk_tablesize.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/gnutls/gnutlsxx.h]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/vim/vim80/tutor/tutor.el.cp737]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/yaml/dumper.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/32x32/status/microphone-sensitivity-muted.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/icons/adwaita/48x48/status/weather-showers.png]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/random___8h.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/emacs/25.3/lisp/gnus/nnmaildir.elc]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/24x24/actions/media-playback-stop.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_k1om_fbsd.xu]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/distutils/__pycache__/cygwinccompiler.cpython-36.opt-2.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/tiff/man/tiffreadscanline.3tiff.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/libcilkrts.spec]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/test/test_zipfile.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/ri/2.4/system/gem/commands/querycommand/entry_details-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/gtk-doc/html/libatspi/index.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/info/gcc6/libitm.info]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/imagemagick-6.9.9/modules-q16/coders/sfw.so]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/subversion/examples/svnserve-sgid.c]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/utils/boto3.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gcc6/include/c++/java/security/cert/certificateexception.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/freebsdports.pyc]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/perl5/site_perl/mach/5.24/sys/counter.ph]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/vim/vim80/keymap/esperanto.vim]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/22x22/status/dialog-warning.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/ri/2.4/system/delegator/__getobj__-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/obsolete/s-region.elc]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/armelfb_linux.xn]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/states/grains.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/base/_retrieve_cache]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/nettle/memxor.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/mr/lc_messages/glib20.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/doc/docbook-xsl/fo/table.cell.border.color.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/if.pm]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python3.6/test/test_tcl.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/yi/lc_messages/glib20.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/emacs/25.3/lisp/progmodes/idlw-help.el.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/compute/algorithm/stable_sort_by_key.hpp]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man3/pod::simple::pullparserstarttoken.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python3.6/site-packages/pip/_vendor/requests/packages/chardet/__pycache__/jisfreq.cpython-36.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/ntp/drivers/driver5.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/text/plaindocument.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/id/lc_messages/shared-mime-info.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/m68hc11elf.xu]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/22x22/actions/system-shutdown.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/emacs/25.3/etc/images/refresh.xpm]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_x509_crq_get_key_usage.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/include/x11/extensions/geproto.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/ru/lc_messages/at-spi2-core.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/tty.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/ntp/html/pic/broad.gif]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/audiotests.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/tiff/v3.4beta028.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/automake-1.15/am/texibuild.am]->FILE_READ->[Any],3
[File: PATH-/usr/local/include/db5/dbstl_dbt.h]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python2.7/encodings/palmos.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/dns/tsigkeyring.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/distutils/tests/test_text_file.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/mount.pyc]->FILE_READ->[Any],3
[File: PATH-/tmp/tmp.qgkd3o]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/curlopt_tftp_no_options.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man3/xcb_xvmc_create_surface_priv_data.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/cups/templates/fr/job-cancel.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/libdata/pkgconfig/pangocairo.pc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/sr/lc_messages/aspell.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/log/handlers/log4mongo_mod.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/cxx/dbset_dup_compare.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/mach/data/dumper.pm]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/perl5/5.24/unicore/lib/inpc/right.pl]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_privkey_import_tpm_url.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/doc/imagemagick-6/www/sitemap.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/include/tss/tss_error_basics.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/dbm/reject%21-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf32ppcvxworks.xdc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ghostscript/9.16/lib/viewpcx.ps]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/ftv2plastnode.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/deprecate_8h.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/xmlto/format/docbook/html-nochunks]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/gconf/2/gconf/gconf-changeset.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/24x24/status/mail-unread.png]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/functions_vars_0x71.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/launchctl.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/archive/basic_binary_iarchive.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/tiHASHwstrip.3tiff.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/magick++/thumbnail-sample-framed.jpg]->FILE_READ->[Any],3
[File: PATH-/usr/local/include/boost/asio/detail/socket_select_interrupter.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/x509.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64ltsmip_fbsd.xd]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/asio/detail/impl/reactive_socket_service_base.ipp]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/java/util/properties.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/boto/ec2/networkinterface.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/ri/2.4/system/gem/resolver/specification/cdesc-specification.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/encodings/mac_farsi.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/be@latin/lc_messages/shared-mime-info.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/debian_service.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_session_get_random.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/unix/_gnu_generic]->FILE_READ->[Any],1
